"Genome ID","Genome Name","Version","Species Identifier","No. Matched Families","No. Complete Alleles","Kernel Size (nts)","% Kernel Matched","Pathogenwatch Reference"
"614c898536a4e21db9a37f75","SEAP8101143","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e21df9a37f11","SEAP8101265","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21eaaa37e6e","SEAP8101012","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e21f32a37f2e","SEAP8100935","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e21f40a37e53","SEAP8100957","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e21f9fa37ded","SEAP8101121","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e22016a37ebe","SEAP8101010","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e22032a37efa","SEAP8101034","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e22091a37f15","SEAP8101282","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e22119a37eec","SEAP8101226","v1","90370",3254,3254,3254,99.1,"ERL024120"
"614c898536a4e22330a37f4f","SEAP8100949","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22345a37eae","SEAP8101004","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22355a37e79","SEAP8101224","v1","90370",3284,3285,3287,100,"ERL041834"
"614c898536a4e223a1a37e4d","SEAP8100950","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e223baa37f46","SEAP8101339","v1","90370",3282,3282,3282,99.9,"007898"
"614c898536a4e2244ca37ebd","SEAP8101188","v1","90370",3281,3281,3282,99.9,"E98-0664_66"
"614c898536a4e22557a37dc5","SEAP8101083","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2258ba37e22","SEAP8101301","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e225a1a37db0","SEAP8101239","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2269aa37e73","SEAP8101220","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e226fea37f62","SEAP8101104","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e22714a37ddf","SEAP8101273","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e22817a37e0e","SEAP8101294","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2282da37dde","SEAP8101110","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e228aaa37e7c","SEAP8101227","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22abaa37ecb","SEAP8101197","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e22b6aa37e3b","SEAP8101311","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22c6da37e43","SEAP8100936","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e22c76a37e80","SEAP8101230","v1","90370",3284,3288,3288,100,"ERL041834"
"614c898536a4e22c7ca37ea3","SEAP8100992","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e22c9ca37dee","SEAP8101281","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e22d32a37ddb","SEAP8101108","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e22d3da37ea1","SEAP8100991","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22d47a37e4b","SEAP8101193","v1","90370",3281,3281,3283,99.9,"ERL041834"
"614c898536a4e22de8a37e8e","SEAP8101158","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e22e67a37ef7","SEAP8101243","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22e77a37f61","SEAP8100959","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e22ebca37e08","SEAP8101292","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e22f23a37dba","SEAP8101075","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e230dba37e5f","SEAP8101208","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2319ba37ea5","SEAP8100995","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23217a37f3b","SEAP8101081","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23234a37f54","SEAP8101093","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23261a37e60","SEAP8100982","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e232d6a37e95","SEAP8101166","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2331da37dcd","SEAP8101094","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e233c9a37ee4","SEAP8100907","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e236baa37e6d","SEAP8101215","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e236f4a37e96","SEAP8101167","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2376ba37e90","SEAP8101161","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e237a8a37f53","SEAP8101344","v1","90370",3283,3286,3287,100,"ERL041834"
"614c898536a4e237bba37e1f","SEAP8100886","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e23837a37df9","SEAP8101128","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e23855a37e17","SEAP8100882","v1","90370",3284,3283,3284,100,"007898"
"614c898536a4e23856a37e89","SEAP8100979","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e238efa37e91","SEAP8101389","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2393fa37e9b","SEAP8100988","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2394ca37f26","SEAP8101063","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23a42a37e5a","SEAP8101325","v1","90370",3284,3282,3284,100,"007898"
"614c898536a4e23acea37df3","SEAP8101124","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e23b83a37f1c","SEAP8101315","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23b9fa37f4e","SEAP8100948","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23bc5a37e34","SEAP8100896","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e23bcea37ebb","SEAP8100872","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23c74a37e9e","SEAP8101172","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23c7da37e7d","SEAP8101052","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23cd0a37de3","SEAP8101275","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e23d3ea37e69","SEAP8100999","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e23d7da37f71","SEAP8100969","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23dbda37db9","SEAP8101245","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e23e5aa37e7e","SEAP8101228","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e23e7da37e15","SEAP8101296","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e23eb0a37ee9","SEAP8101026","v1","90370",3283,3281,3283,100,"007898"
"614c898536a4e23ecda37e19","SEAP8101141","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e23ffea37f3c","SEAP8101334","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24061a37e7b","SEAP8101051","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2414da37f49","SEAP8100947","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e241aea37df6","SEAP8101286","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e24285a37de5","SEAP8101276","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e24349a37f2c","SEAP8101067","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24350a37f79","SEAP8101145","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e24354a37e87","SEAP8100978","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24371a37de0","SEAP8101112","v1","90370",3284,3288,3288,100,"ERL041834"
"614c898536a4e24395a37dc6","SEAP8101258","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e243f6a37f1e","SEAP8100929","v1","90370",3283,3281,3283,100,"007898"
"614c898536a4e2449da37f3e","SEAP8101082","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e244b0a37f0a","SEAP8100921","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e244bda37f2b","SEAP8101329","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e24593a37e6a","SEAP8101214","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24677a37f45","SEAP8101085","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e246dda37e9a","SEAP8101169","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e246e5a37e9d","SEAP8100989","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e24761a37e01","SEAP8100875","v1","90370",3283,3281,3283,100,"007898"
"614c898536a4e2479da37ed7","SEAP8101019","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e247b2a37dae","SEAP8101238","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e247c5a37f50","SEAP8101342","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e24861a37db7","SEAP8101244","v1","90370",3284,3283,3284,100,"007898"
"614c898536a4e248e3a37f72","SEAP8100970","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24963a37ed8","SEAP8100903","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e249afa37e2e","SEAP8100894","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e24a64a37e9c","SEAP8101170","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24abfa37dfe","SEAP8100874","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24b8aa37dbb","SEAP8101246","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24ba6a37f64","SEAP8100961","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24c10a37f1a","SEAP8100927","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e24d65a37f63","SEAP8101106","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e24de2a37ee8","SEAP8101223","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e24e13a37e78","SEAP8101050","v1","90370",3283,3280,3283,100,"007898"
"614c898536a4e24e49a37dc3","SEAP8101253","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e24e64a37f60","SEAP8100958","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e24f1fa37eea","SEAP8100909","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e24fb6a37f02","SEAP8101037","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25037a37e25","SEAP8100889","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25041a37dda","SEAP8101271","v1","90370",3284,3288,3288,100,"ERL041834"
"614c898536a4e250baa37e68","SEAP8101213","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e25122a37e48","SEAP8101183","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2513da37deb","SEAP8101279","v1","90370",3283,3285,3287,100,"ERL041834"
"614c898536a4e2514ba37e11","SEAP8100880","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25150a37e7a","SEAP8101225","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2515da37eb7","SEAP8101186","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e25171a37ea6","SEAP8101177","v1","90370",3284,3282,3284,100,"007898"
"614c898536a4e251c9a37ea7","SEAP8100998","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25215a37e1e","SEAP8101299","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25280a37eb8","SEAP8101008","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e253eda37db4","SEAP8101242","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2544ea37f69","SEAP8101119","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e25490a37dd2","SEAP8101267","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e254bca37ec7","SEAP8101014","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2550ca37eb5","SEAP8100870","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2553aa37f6e","SEAP8100968","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25554a37e63","SEAP8100994","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25590a37e8a","SEAP8101153","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2559ba37eb0","SEAP8100868","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e255baa37f4b","SEAP8101087","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2562fa37dd7","SEAP8101105","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2563fa37df5","SEAP8101125","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e25646a37dcf","SEAP8101099","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e256f6a37e29","SEAP8101304","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2577ea37e0d","SEAP8100879","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e257a7a37de4","SEAP8101114","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e257bda37e7f","SEAP8101054","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25868a37db5","SEAP8101070","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e258c7a37e02","SEAP8101290","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e2599aa37f44","SEAP8101338","v1","90370",3284,3283,3284,100,"007898"
"614c898536a4e259f2a37ef0","SEAP8101029","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25a55a37e8f","SEAP8100983","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25a60a37f7b","SEAP8101147","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e25ad1a37f34","SEAP8100939","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25b62a37e20","SEAP8101300","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25b94a37eba","SEAP8100871","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25bb2a37ec3","SEAP8100885","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25bd9a37f1d","SEAP8101048","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25c1da37ec1","SEAP8101011","v1","90370",3283,3281,3283,100,"007898"
"614c898536a4e25c4fa37ecf","SEAP8100900","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25c84a37f4d","SEAP8101088","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25ccda37f01","SEAP8101252","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e25d10a37e5d","SEAP8101336","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25d2da37e85","SEAP8101151","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25de6a37ed9","SEAP8101205","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25e3ca37e50","SEAP8100955","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25e50a37e14","SEAP8100881","v1","90370",3284,3283,3284,100,"D50739"
"614c898536a4e25e6ea37e30","SEAP8101160","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e25ee2a37dfa","SEAP8100864","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e25fa3a37e3e","SEAP8101313","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26086a37f36","SEAP8101332","v1","90370",3282,3281,3282,99.9,"CT18"
"614c898536a4e26276a37e4e","SEAP8101321","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e262fca37ee3","SEAP8101023","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26312a37ddc","SEAP8101272","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26354a37f23","SEAP8101326","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e264f3a37e06","SEAP8101132","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e26574a37ec6","SEAP8101191","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e265d7a37e5b","SEAP8101202","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e26605a37ee1","SEAP8101022","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26608a37ecc","SEAP8101015","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e26658a37dc1","SEAP8101249","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26674a37e5c","SEAP8100971","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e266bba37e39","SEAP8101165","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e266cea37dbf","SEAP8101248","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e267aba37dc4","SEAP8101257","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2692aa37f67","SEAP8100963","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e26942a37e09","SEAP8101133","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e26959a37eff","SEAP8100918","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26985a37e03","SEAP8101131","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e269dba37edf","SEAP8100906","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e269eba37dd8","SEAP8101270","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26a65a37eb3","SEAP8101006","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26a6da37e94","SEAP8100985","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e26af5a37e62","SEAP8100993","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e26b33a37e6c","SEAP8101003","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26bc2a37e56","SEAP8100960","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26bcda37ec9","SEAP8100890","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e26c08a37ee5","SEAP8100908","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e26d9ca37e4f","SEAP8101195","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26e2ea37e77","SEAP8101222","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e26e77a37ef6","SEAP8101033","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26f02a37f5c","SEAP8100954","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e26f51a37edb","SEAP8100904","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26fb7a37f16","SEAP8101044","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26fbea37dc7","SEAP8101090","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e26fcca37f6f","SEAP8101136","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e2712fa37ea9","SEAP8101000","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e271b1a37eb1","SEAP8101184","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e271bea37f6a","SEAP8100964","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e271e1a37eca","SEAP8100893","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e271f6a37ee7","SEAP8101024","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2721aa37eaf","SEAP8100867","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27262a37f19","SEAP8100926","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2730fa37e3f","SEAP8101174","v1","90370",3282,3281,3282,99.9,"CT18"
"614c898536a4e2738ea37f1f","SEAP8101320","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27432a37ec5","SEAP8101013","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2744ca37e0a","SEAP8100878","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27461a37e21","SEAP8100887","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e27476a37e93","SEAP8101163","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e27477a37f17","SEAP8101307","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e274b0a37de7","SEAP8101277","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e274f9a37ead","SEAP8101181","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27592a37f2f","SEAP8101068","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e27617a37ec8","SEAP8101192","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27653a37e00","SEAP8101130","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e276d2a37e46","SEAP8100938","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e276d5a37f40","SEAP8101084","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27780a37f7c","SEAP8100975","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e27781a37f38","SEAP8101333","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2778fa37ed5","SEAP8100902","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e277dea37e74","SEAP8101047","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e278e8a37e18","SEAP8101297","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e27ad3a37e98","SEAP8101168","v1","90370",3282,3281,3282,99.9,"CT18"
"614c898536a4e27af6a37f2a","SEAP8101066","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e27b06a37ee0","SEAP8101207","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27b5da37e3a","SEAP8100899","v1","90370",3281,3279,3281,99.9,"007898"
"614c898536a4e27baba37dad","SEAP8101061","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27c2ea37ee2","SEAP8101216","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e27d0da37ddd","SEAP8101109","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e27d78a37db1","SEAP8101065","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27dc9a37eb4","SEAP8100869","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27e4da37dec","SEAP8101280","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e27f6ca37ef8","SEAP8100915","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e27f6ea37ec2","SEAP8101190","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e27f8ba37f39","SEAP8100940","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e27fe8a37e61","SEAP8101209","v1","90370",3284,3283,3284,100,"007898"
"614c898536a4e28046a37ebf","SEAP8101189","v1","90370",3281,3280,3281,99.9,"E98-0664_66"
"614c898536a4e2807ba37f42","SEAP8100944","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e280f6a37f3f","SEAP8101335","v1","90370",3284,3283,3284,100,"D50739"
"614c898536a4e2813ea37de2","SEAP8101113","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e28155a37f43","SEAP8100945","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e281bda37ea4","SEAP8101176","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e281cfa37e40","SEAP8100928","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2822ea37e05","SEAP8101291","v1","90370",3283,3282,3283,100,"UI4692"
"614c898536a4e282c5a37dd3","SEAP8101102","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e283a7a37e58","SEAP8101200","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e28452a37f4a","SEAP8101340","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e285b7a37ed6","SEAP8101204","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e285d8a37da9","SEAP8101234","v1","90370",3277,3268,3277,99.8,"007898"
"614c898536a4e28636a37e71","SEAP8101219","v1","90370",3284,3283,3284,100,"007898"
"614c898536a4e28667a37f47","SEAP8101086","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e28753a37dc2","SEAP8101080","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2890aa37def","SEAP8101122","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2895fa37e4c","SEAP8101194","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e28aa1a37dcb","SEAP8101092","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e28aaba37f68","SEAP8101117","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e28ad4a37e12","SEAP8101295","v1","90370",3283,3282,3283,100,"UI4692"
"614c898536a4e28b16a37e97","SEAP8100986","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e28baaa37dd5","SEAP8101103","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e28be9a37e04","SEAP8100876","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e28ca6a37e2b","SEAP8100892","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e28d19a37ec0","SEAP8100873","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e28d7ca37ef3","SEAP8100914","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e28ea6a37f52","SEAP8100951","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e28edca37f03","SEAP8101254","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e28f01a37daf","SEAP8101064","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e29021a37f58","SEAP8101346","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e2910ba37dc8","SEAP8101259","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e291c0a37f57","SEAP8100953","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2935ca37e88","SEAP8101152","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e29389a37dfc","SEAP8101288","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e295eda37ef4","SEAP8101030","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e295f0a37f41","SEAP8101337","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e29701a37ef5","SEAP8101240","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2981ea37de6","SEAP8101115","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2989fa37e6f","SEAP8101218","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e29a08a37f30","SEAP8101330","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e29aaca37f59","SEAP8101096","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e29b76a37dd4","SEAP8101268","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e29be1a37ed2","SEAP8101017","v1","90370",3283,3281,3283,100,"007898"
"614c898536a4e29caea37e8b","SEAP8100980","v1","90370",3275,3274,3275,99.7,"ERL041834"
"614c898536a4e29d4ba37f07","SEAP8100920","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e29d86a37f65","SEAP8100962","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e29e05a37eda","SEAP8101020","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e29f99a37ed1","SEAP8101201","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e29fe9a37e42","SEAP8101180","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a075a37eb6","SEAP8101007","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a0e4a37efe","SEAP8100917","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2a59fa37e57","SEAP8101324","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2a7c8a37dd0","SEAP8101266","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2a7cba37ea8","SEAP8101178","v1","90370",3284,3287,3288,100,"ERL041834"
